Time,proton_density,numden_p_uncer,proton_bulk_speed,bulk_p_uncer,proton_xvelocity,proton_yvelocity,proton_zvelocity,proton_thermal,thermal_p_uncer,alpha_density,numden_a_uncer,alpha_bulk_speed,bulk_a_uncer,alpha_thermal,thermal_a_uncer,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
63919411276843.0,10.410448392654013,-1e+31,347.35045665300237,-1e+31,-347.35045665300237,3.7353202264539007,-21.228414357371015,40.30275369771645,-1e+31,0.26782032408320056,-1e+31,346.90034909397417,-1e+31,22.285342816027885,-1e+31,1283288.8043992433,419288.338593284,-78436.73061736609
63919411281843.0,10.69600056844045,-1e+31,346.4173131495597,-1e+31,-346.4173131495597,2.19396795856575,-19.820763538226245,41.56272770980782,-1e+31,0.2702791329580625,-1e+31,346.8126690241572,-1e+31,22.43554917768268,-1e+31,1283288.9355383753,419289.41062874603,-78436.55967250658
63919411286843.0,10.33963403274113,-1e+31,347.6330813585322,-1e+31,-347.6330813585322,4.942802948088463,-25.359760324205823,40.30978891838974,-1e+31,0.26855260173547446,-1e+31,347.3902760127808,-1e+31,21.826656353515983,-1e+31,1283289.0666761715,419290.4826408571,-78436.3887305794
63919411291843.0,10.46645940141828,-1e+31,346.2438782741641,-1e+31,-346.2438782741641,0.47367352232923565,-21.777142703327858,40.618958975988186,-1e+31,0.26619770310127383,-1e+31,347.1875245013685,-1e+31,21.634931663283027,-1e+31,1283289.1978179447,419291.5546724419,-78436.21778480941
63919411296843.0,10.426792132695716,-1e+31,347.8467349824418,-1e+31,-347.8467349824418,6.243987998964727,-15.174020222128426,40.73787130202299,-1e+31,0.2601919944445483,-1e+31,347.8549854048039,-1e+31,21.29533620266774,-1e+31,1283289.3289609118,419292.62670205964,-78436.04683854035
63919411301843.0,10.538228708069422,-1e+31,347.1872698552078,-1e+31,-347.1872698552078,-0.4509576056227722,-16.081589303005472,40.21158895694201,-1e+31,0.2799741487017785,-1e+31,347.77801767664135,-1e+31,21.619434400693578,-1e+31,1283289.4601025896,419293.6987082954,-78435.87589526753
63919411306843.0,10.205448450967351,-1e+31,348.092927831978,-1e+31,-348.092927831978,-1.3266276217065638,-22.39022726575145,40.37053510987768,-1e+31,0.2765793628929537,-1e+31,347.9148715229,-1e+31,21.96178373005602,-1e+31,1283289.5912456024,419294.7707125744,-78435.70495154412
63919411311843.0,10.650538779619632,-1e+31,347.6037349501522,-1e+31,-347.6037349501522,7.544811455522563,-16.457928508491698,40.55776098138225,-1e+31,0.28956379726706294,-1e+31,347.7406012009073,-1e+31,21.663962403476326,-1e+31,1283289.7223898456,419295.84271492425,-78435.5340073558
63919411316844.0,10.563973181950121,-1e+31,347.8271841841132,-1e+31,-347.8271841841132,2.4624690935294,-18.919274660157363,41.04112763059366,-1e+31,0.2782115182767417,-1e+31,347.40029108788923,-1e+31,21.78762416137456,-1e+31,1283289.8535380575,419296.91473675286,-78435.36305930413
63919411321844.0,10.371044010024688,-1e+31,346.6764743787712,-1e+31,-346.6764743787712,-4.014790359843822,-19.33805111179786,41.21121783974646,-1e+31,0.278054102874283,-1e+31,347.0633739379505,-1e+31,21.78727447075627,-1e+31,1283289.9846901712,419297.9867780912,-78435.19210733293
63919411326844.0,10.587345773072188,-1e+31,347.0340942292222,-1e+31,-347.0340942292222,2.123768442953061,-14.155254099236515,39.429860165987606,-1e+31,0.28220041046901906,-1e+31,347.66598390796014,-1e+31,22.390962171357156,-1e+31,1283290.115835701,419299.0587531167,-78435.02116522944
63919411331844.0,10.881107212814268,-1e+31,346.443518122742,-1e+31,-346.443518122742,0.8649464197438448,-17.866908068901317,40.42474727818414,-1e+31,0.2880487890551191,-1e+31,346.536914419782,-1e+31,22.406627067347053,-1e+31,1283290.2469877887,419300.13076911157,-78434.8502157997
63919411336844.0,10.445823874022063,-1e+31,346.89060802460847,-1e+31,-346.89060802460847,7.8202013396864665,-22.378742124779684,40.39432900170048,-1e+31,0.27623751300980554,-1e+31,346.2416743893998,-1e+31,23.173273569023458,-1e+31,1283290.3781385287,419301.2027617069,-78434.67926936125
63919411341844.0,10.180887175112542,-1e+31,347.0170310666368,-1e+31,-347.0170310666368,1.5766477009493194,-17.542932951344426,41.278195176802654,-1e+31,0.27333091832163314,-1e+31,347.27866265910313,-1e+31,22.07930784989595,-1e+31,1283290.5092905755,419302.27475235466,-78434.50832242711
63919411346844.0,10.20640778976051,-1e+31,347.83989813812,-1e+31,-347.83989813812,5.945323134624033,-16.17304404784094,41.2884465237858,-1e+31,0.25719357967795187,-1e+31,347.5347522208652,-1e+31,22.07193976230407,-1e+31,1283290.6404465868,419303.3467624522,-78434.33737165568
63919411351844.0,10.32095992851387,-1e+31,347.26972714892105,-1e+31,-347.26972714892105,1.379184726434719,-21.60673667030958,42.01377235517053,-1e+31,0.2698151323972767,-1e+31,347.4895828424158,-1e+31,21.586744052940585,-1e+31,1283290.7716038115,419304.41877064406,-78434.16642039327
63919411356844.0,10.441478782437574,-1e+31,347.9903893955633,-1e+31,-347.9903893955633,2.2740374416077387,-21.99649605552346,41.229316743408,-1e+31,0.2789446726811274,-1e+31,347.07148687564296,-1e+31,22.477074670335,-1e+31,1283290.9027597357,419305.4907554576,-78433.99547211424
63919411361844.0,10.80053888011339,-1e+31,347.41587072760314,-1e+31,-347.41587072760314,8.585963517042789,-16.997716799828858,40.20277388995852,-1e+31,0.28553803279821016,-1e+31,347.5344234744151,-1e+31,22.068568090590144,-1e+31,1283291.033917024,419306.5627383045,-78433.82452338963
63919411366844.0,10.239253616571853,-1e+31,347.31025543731937,-1e+31,-347.31025543731937,3.9633146239274204,-20.398911730186278,41.614570076827256,-1e+31,0.27356051580854807,-1e+31,347.0144802460968,-1e+31,22.56764743218823,-1e+31,1283291.1650781566,419307.63474067766,-78433.65357077634
63919411371844.0,10.68011931592009,-1e+31,347.10245117898734,-1e+31,-347.10245117898734,5.959308438823211,-20.67657556255822,40.945743672605545,-1e+31,0.29237228812080074,-1e+31,347.3377623489934,-1e+31,22.4798504091767,-1e+31,1283291.2962353504,419308.7066981434,-78433.48262459505
63919411376844.0,10.434243318731085,-1e+31,348.21840276593355,-1e+31,-348.21840276593355,3.550150299278677,-22.67295647865637,40.85051388297661,-1e+31,0.28412503815081025,-1e+31,347.19559378033733,-1e+31,22.110919033849967,-1e+31,1283291.427399092,419309.7786966243,-78433.31167104404
63919411381844.0,10.684584490027845,-1e+31,347.58778923560186,-1e+31,-347.58778923560186,7.739571436198123,-18.35332017766081,40.7248172598881,-1e+31,0.26595779716812606,-1e+31,348.0035329211906,-1e+31,22.081832937798747,-1e+31,1283291.5585667514,419310.8507145201,-78433.14071368234
63919411386844.0,10.81475562623433,-1e+31,348.61351633119875,-1e+31,-348.61351633119875,-2.7723764975487626,-16.730455052538034,40.35183244173423,-1e+31,0.2908177217655876,-1e+31,347.9893675959248,-1e+31,21.807487788138765,-1e+31,1283291.6897252235,419311.922644753,-78432.96976952982
63919411391844.0,10.644161608390746,-1e+31,347.6117066813351,-1e+31,-347.6117066813351,1.2555096942907937,-14.2513507596763,40.85387152804352,-1e+31,0.2757089121744462,-1e+31,347.71930270870183,-1e+31,21.643941959108865,-1e+31,1283291.8208954963,419312.9946587784,-78432.79881123744
63919411396844.0,10.996432903471382,-1e+31,348.6882554758643,-1e+31,-348.6882554758643,3.1450245118778,-15.721910245271594,39.65796049396437,-1e+31,0.2764088921838644,-1e+31,348.23705508747565,-1e+31,21.802844748802475,-1e+31,1283291.9520618047,419314.0666279911,-78432.62785932916
63919411401844.0,10.556554973447632,-1e+31,347.26393308550456,-1e+31,-347.26393308550456,6.445885543456647,-19.570436846865896,40.89128191797106,-1e+31,0.2949886570279883,-1e+31,347.06150192098227,-1e+31,22.431966857258562,-1e+31,1283292.0832320417,419315.13861665735,-78432.45690355258
63919411406844.0,10.993447777524242,-1e+31,348.37515269008395,-1e+31,-348.37515269008395,-0.8522244317484855,-16.20721238821867,40.6280078832074,-1e+31,0.28833855502564226,-1e+31,347.899946495187,-1e+31,21.945203289121228,-1e+31,1283292.2144009173,419316.2105819441,-78432.28595073492
63919411411844.0,11.008663058887588,-1e+31,347.15542852077346,-1e+31,-347.15542852077346,0.17736855125079742,-15.704173622043001,40.28260157923364,-1e+31,0.3087870005500186,-1e+31,347.49317528491855,-1e+31,22.266499735543224,-1e+31,1283292.345571112,419317.2825453113,-78432.11499745474
63919411416844.0,10.868330833619002,-1e+31,347.9931836519763,-1e+31,-347.9931836519763,2.809894267594924,-14.119546369646585,40.79493562432616,-1e+31,0.2861880884776391,-1e+31,347.41857665853775,-1e+31,21.552930904104343,-1e+31,1283292.476747876,419318.35454958136,-78431.94403692649
63919411421844.0,10.882978933022883,-1e+31,347.79318690718253,-1e+31,-347.79318690718253,5.375616727717691,-18.649736765283333,40.57148602877992,-1e+31,0.26500863014195847,-1e+31,347.5960409216358,-1e+31,21.81077542329399,-1e+31,1283292.607917987,419319.42648761586,-78431.77308613074
63919411426844.0,10.689349458395263,-1e+31,348.16778609321074,-1e+31,-348.16778609321074,0.5280603730221252,-16.760317830414216,40.10262815571518,-1e+31,0.28271884833007943,-1e+31,347.68214325129713,-1e+31,22.376748937896355,-1e+31,1283292.7390946979,419320.49846658227,-78431.60212807945
63919411431845.0,10.736218849162189,-1e+31,347.8865073608579,-1e+31,-347.8865073608579,2.405005178679591,-16.21623976539135,39.985069165672904,-1e+31,0.2611422436819439,-1e+31,348.43951250307447,-1e+31,22.055800373295337,-1e+31,1283292.8702727447,419321.57044353173,-78431.4311696018
63919411436845.0,10.560368770756543,-1e+31,348.2270969877391,-1e+31,-348.2270969877391,-0.21634448901216174,-16.953254159891657,40.438512017867026,-1e+31,0.2518839447283938,-1e+31,347.7981931237865,-1e+31,21.89782154504638,-1e+31,1283293.0014467987,419322.6423756988,-78431.26021748513
63919411441845.0,10.541585022089812,-1e+31,347.3085877892924,-1e+31,-347.3085877892924,-0.5046048564280206,-17.55798196500399,41.246098144468775,-1e+31,0.2625366597462812,-1e+31,348.30921503180394,-1e+31,22.352663799240396,-1e+31,1283293.1326274,419323.714348797,-78431.0892580665
63919411446845.0,10.04877196498817,-1e+31,347.6434684743385,-1e+31,-347.6434684743385,-1.1945393684643584,-22.96766206088327,41.52719192362933,-1e+31,0.26570493460272954,-1e+31,347.68660624699095,-1e+31,21.786045629147466,-1e+31,1283293.263806607,419324.78629851673,-78430.9183016097
63919411451845.0,10.473941452812703,-1e+31,347.5347259718046,-1e+31,-347.5347259718046,0.8074578957249017,-16.56865494500265,40.79701367052557,-1e+31,0.26140953068458467,-1e+31,348.14713020174406,-1e+31,21.787434505395616,-1e+31,1283293.3949898023,419325.85826772236,-78430.74734129623
63919411456845.0,10.358872204039288,-1e+31,347.51622478243416,-1e+31,-347.51622478243416,-0.04389211183493913,-14.940552084681691,40.784875716826726,-1e+31,0.2530642814178657,-1e+31,347.3856661894809,-1e+31,21.538116019951104,-1e+31,1283293.5261716675,419326.930213517,-78430.57638391847
63919411461845.0,10.874021947078626,-1e+31,348.696372127596,-1e+31,-348.696372127596,3.734739976308667,-16.24353473694792,40.87612096192483,-1e+31,0.2792167537394794,-1e+31,348.2837866956816,-1e+31,22.26380190561571,-1e+31,1283293.6573574226,419328.00217879674,-78430.40542270045
63919411466845.0,10.868733994328458,-1e+31,348.67970884216675,-1e+31,-348.67970884216675,-0.4358939966206492,-17.339774362352493,40.511688599285876,-1e+31,0.26310953816291893,-1e+31,348.2156331713188,-1e+31,22.13112638298312,-1e+31,1283293.7885445182,419329.0741419266,-78430.2344609957
63919411471845.0,10.613527740506617,-1e+31,346.27011974102345,-1e+31,-346.27011974102345,1.2618742613278435,-17.091310573571363,39.954832698839965,-1e+31,0.27072491168851825,-1e+31,347.0305901521318,-1e+31,22.697367064548143,-1e+31,1283293.919727638,419330.14606060344,-78430.06350569468
63919411476845.0,11.07244495370324,-1e+31,348.0589702049568,-1e+31,-348.0589702049568,1.9440050388612065,-16.044103410707606,39.68837107965242,-1e+31,0.27355858986798437,-1e+31,347.75111851668333,-1e+31,21.802891822765297,-1e+31,1283294.0509173176,419331.2180201321,-78429.89254313183
63919411481845.0,10.747815438934467,-1e+31,347.57316883748064,-1e+31,-347.57316883748064,2.1459892653678843,-11.207582907101518,40.712787999532786,-1e+31,0.27248288058502584,-1e+31,348.33190968437987,-1e+31,22.214262354066264,-1e+31,1283294.1821082376,419332.28997752344,-78429.72158008022
63919411486845.0,10.21899115753588,-1e+31,346.88272677099997,-1e+31,-346.88272677099997,-0.005117147323918658,-17.037739864220477,39.81647319389913,-1e+31,0.25485386154343087,-1e+31,348.3903320506274,-1e+31,22.825306702151067,-1e+31,1283294.3132978973,419333.3619111398,-78429.55062003492
63919411491845.0,10.336154256215487,-1e+31,347.39917260893066,-1e+31,-347.39917260893066,0.4323604653018549,-20.67821661349466,39.73632898932728,-1e+31,0.23917390891437115,-1e+31,348.16518587151904,-1e+31,21.460451816854427,-1e+31,1283294.444491449,419334.4338639546,-78429.37965605233
63919411496845.0,10.425411613791363,-1e+31,348.15883292725545,-1e+31,-348.15883292725545,3.775565410132071,-16.702988518484517,39.56735442172537,-1e+31,0.25507191294051274,-1e+31,347.875426365086,-1e+31,21.759949115808872,-1e+31,1283294.5756836273,419335.5057927884,-78429.2086950586
63919411501845.0,10.549082751103741,-1e+31,347.83962098874645,-1e+31,-347.83962098874645,-2.681135479140835,-15.006915185358402,40.399947333194056,-1e+31,0.2579316852007317,-1e+31,348.0110283164301,-1e+31,21.426268688883585,-1e+31,1283294.706877175,419336.57772056584,-78429.03773360146
63919411506845.0,10.498497127653883,-1e+31,348.24106312154413,-1e+31,-348.24106312154413,1.475164284884272,-16.25870956071448,39.802362852401195,-1e+31,0.2729984588173178,-1e+31,348.50293398798703,-1e+31,21.539118071758068,-1e+31,1283294.838071995,419337.64964670135,-78428.8667717214
63919411511845.0,11.014571493587473,-1e+31,347.69537977500363,-1e+31,-347.69537977500363,4.468832022696464,-14.79002250353944,39.4609811715978,-1e+31,0.2549112058219241,-1e+31,348.5192214976706,-1e+31,21.5840093702641,-1e+31,1283294.9692733402,419338.72161403875,-78428.69580254093
63919411516845.0,10.436990291055453,-1e+31,347.91722885959723,-1e+31,-347.91722885959723,-2.955527741211384,-11.331808284484346,40.144759442835635,-1e+31,0.24586437672076142,-1e+31,348.3863608387453,-1e+31,20.704080959505063,-1e+31,1283295.1004707676,419339.7935365781,-78428.52483972261
63919411521845.0,10.687159179367201,-1e+31,348.65335095528843,-1e+31,-348.65335095528843,3.1207454209652497,-16.39382144165655,40.15392201428949,-1e+31,0.2640218661302094,-1e+31,349.2806070366456,-1e+31,20.635611545662922,-1e+31,1283295.2316694935,419340.86545714963,-78428.35387648863
63919411526845.0,10.678602590333998,-1e+31,349.19050512924025,-1e+31,-349.19050512924025,2.6586310752838287,-16.43519543617051,39.48201271691908,-1e+31,0.2534410343240698,-1e+31,349.40705625460635,-1e+31,20.649271890040822,-1e+31,1283295.3628720865,419341.9373968236,-78428.18290934432
63919411531845.0,10.447183183123768,-1e+31,345.9333005319974,-1e+31,-345.9333005319974,-1.2558307071454884,-15.678778255790874,39.97810327314998,-1e+31,0.24307741500096902,-1e+31,347.66612017121014,-1e+31,21.479672747114627,-1e+31,1283295.4940733872,419343.0093133956,-78428.01194516575
63919411536845.0,10.548074743300134,-1e+31,348.29143309761974,-1e+31,-348.29143309761974,0.5270048767486415,-12.869416573874048,39.12793075074534,-1e+31,0.23670804048494432,-1e+31,348.7406086309802,-1e+31,21.254469955403216,-1e+31,1283295.625275955,419344.0812280182,-78427.84098054015
63919411541845.0,10.618109798308193,-1e+31,347.6022415671085,-1e+31,-347.6022415671085,1.932133629731947,-18.463223402313957,39.81195282657356,-1e+31,0.24375037149921253,-1e+31,348.4119105783561,-1e+31,20.416440228792172,-1e+31,1283295.756479857,419345.15314067644,-78427.67001549713
63919411546846.0,10.543090285152202,-1e+31,347.7236154900729,-1e+31,-347.7236154900729,2.3720712226995744,-10.817648729280734,39.413950755061585,-1e+31,0.2397232504245086,-1e+31,348.2382075177911,-1e+31,21.124094168750183,-1e+31,1283295.887690283,419346.2250942884,-78427.49904312182
63919411551846.0,10.318186699706793,-1e+31,345.6404404929771,-1e+31,-345.6404404929771,1.2773545435815201,-15.783124933209237,39.174268465919845,-1e+31,0.23136529167147,-1e+31,346.05906886258396,-1e+31,21.24977460515046,-1e+31,1283296.0188967846,419347.2970030492,-78427.32807715464
63919411556846.0,10.554298326661225,-1e+31,347.6804769776411,-1e+31,-347.6804769776411,4.479201329050092,-17.835086739126425,39.467469893416755,-1e+31,0.2560968388776279,-1e+31,348.61658219261176,-1e+31,21.50391708071898,-1e+31,1283296.1501045628,419348.36890985735,-78427.15711071994
63919411561846.0,10.87262215709427,-1e+31,347.2425995594414,-1e+31,-347.2425995594414,5.501283674387373,-13.462963823310034,39.13117505531441,-1e+31,0.2670684967240345,-1e+31,348.18009792900705,-1e+31,21.62150243956377,-1e+31,1283296.2813162855,419349.4408361378,-78426.9861404365
63919411566846.0,10.777570834878869,-1e+31,348.41836331404886,-1e+31,-348.41836331404886,5.440413863974904,-17.091213025899165,39.70178110004058,-1e+31,0.27292363700424743,-1e+31,349.0268895783716,-1e+31,21.424027005238198,-1e+31,1283296.4125240156,419350.5127176554,-78426.81517647154
63919411571846.0,10.922225959602056,-1e+31,346.3537372206596,-1e+31,-346.3537372206596,5.301770666841161,-15.409618423744668,40.86045347234865,-1e+31,0.27333800269396347,-1e+31,347.23005607770034,-1e+31,21.70663691699642,-1e+31,1283296.5437382653,419351.58464006294,-78426.6442052548
63919411576846.0,10.50378979598485,-1e+31,347.67160516063524,-1e+31,-347.67160516063524,-0.8139368540777667,-17.929308688567083,39.915479501798366,-1e+31,0.2407989313498773,-1e+31,348.1597678357967,-1e+31,20.77796563987482,-1e+31,1283296.674956485,419352.65658197366,-78426.473230195
63919411581846.0,10.60217681308322,-1e+31,347.0589935806566,-1e+31,-347.0589935806566,-1.0629165698667933,-14.695608099781069,40.39150693067454,-1e+31,0.2471227463088083,-1e+31,348.27773024888404,-1e+31,20.8687562804516,-1e+31,1283296.8061680975,419353.72845762316,-78426.30226488452
63919411586846.0,11.158777308341428,-1e+31,348.74916720668034,-1e+31,-348.74916720668034,-2.905559195882816,-17.81034353025764,39.57479683406831,-1e+31,0.2693132536286696,-1e+31,349.3939876833632,-1e+31,21.86538892822932,-1e+31,1283296.9373862944,419354.800374188,-78426.13129231235
63919411591846.0,11.315709056853374,-1e+31,346.83711816274365,-1e+31,-346.83711816274365,5.358839994808257,-12.8918049672289,40.27474788846105,-1e+31,0.2551853788943846,-1e+31,347.4469221656922,-1e+31,21.558793686937104,-1e+31,1283297.0686031815,419355.8722673548,-78425.96032271604
63919411596846.0,10.643438187889096,-1e+31,348.313758643408,-1e+31,-348.313758643408,-0.1215024111378682,-14.95164169647002,40.44150229658833,-1e+31,0.25330100528311417,-1e+31,349.00708591189624,-1e+31,21.53175479289334,-1e+31,1283297.199821263,419356.9441586049,-78425.78935263038
63919411601846.0,11.516687126492293,-1e+31,347.34554275717295,-1e+31,-347.34554275717295,2.6736452911535586,-14.77511755006136,40.377346175487475,-1e+31,0.2947995831916823,-1e+31,349.54598308582143,-1e+31,21.83694299368129,-1e+31,1283297.3310433656,419358.01606928057,-78425.61837871664
63919411606846.0,10.974205165450437,-1e+31,348.1467068415373,-1e+31,-348.1467068415373,-0.9887949089117711,-19.96308625561209,39.44378887839005,-1e+31,0.28296525871131156,-1e+31,348.92332673823955,-1e+31,22.441090148264937,-1e+31,1283297.4622667127,419359.08797809563,-78425.44740429416
63919411611846.0,11.496837626297197,-1e+31,347.7778630965196,-1e+31,-347.7778630965196,-7.0570123228420485,-14.31178129867969,40.072517210616695,-1e+31,0.2917207500279966,-1e+31,349.2889304172708,-1e+31,22.521824029679625,-1e+31,1283297.5934887524,419360.15986345976,-78425.27643287164
63919411616846.0,11.41376449228105,-1e+31,347.3779024588292,-1e+31,-347.3779024588292,3.771408710143678,-16.070344586036455,39.45334229418047,-1e+31,0.27860508942462203,-1e+31,348.75831223807586,-1e+31,21.66655923814256,-1e+31,1283297.7247120906,419361.23174688715,-78425.10546098097
63919411621846.0,11.438978443059845,-1e+31,346.5859276676451,-1e+31,-346.5859276676451,0.7005160358500611,-18.494562284838906,40.57302259627498,-1e+31,0.2974818948449821,-1e+31,348.1048728167653,-1e+31,22.271220016007923,-1e+31,1283297.8559393259,419362.30364981375,-78424.93448525004
63919411626846.0,10.685651981301389,-1e+31,347.978484143856,-1e+31,-347.978484143856,2.7326647700175535,-14.160928644402915,40.02467927767601,-1e+31,0.25423733691229117,-1e+31,349.3838707595361,-1e+31,20.96241480968014,-1e+31,1283297.987165248,419363.3755293489,-78424.76351243601
63919411631846.0,10.779098874759692,-1e+31,346.5400292624872,-1e+31,-346.5400292624872,3.035229419238547,-18.732300397772676,40.596111753614316,-1e+31,0.27969643528432386,-1e+31,347.66187093089104,-1e+31,21.83785232604899,-1e+31,1283298.1183924337,419364.44740694336,-78424.59253918868
63919411636846.0,11.016945411040467,-1e+31,347.8352534346214,-1e+31,-347.8352534346214,2.3997134318979683,-12.906334277541433,38.81579707774884,-1e+31,0.25635848553142476,-1e+31,349.26161389491193,-1e+31,20.599281435584732,-1e+31,1283298.249626225,419365.5193254781,-78424.4215586923
63919411641846.0,10.720570158869963,-1e+31,347.57575042995325,-1e+31,-347.57575042995325,2.4307102626792236,-14.171577084304062,39.73228688748162,-1e+31,0.2466192482318407,-1e+31,349.6590919149393,-1e+31,20.97488817094108,-1e+31,1283298.3808560483,419366.5911991388,-78424.25058452506
63919411646846.0,11.456717654070417,-1e+31,348.8560347964403,-1e+31,-348.8560347964403,-0.45250609125369934,-13.696810364998647,38.08423684551802,-1e+31,0.2649347708623725,-1e+31,349.96664696336484,-1e+31,19.936564553699256,-1e+31,1283298.5120871088,419367.6630708994,-78424.07960989967
63919411651846.0,11.267909217098547,-1e+31,348.8779024285244,-1e+31,-348.8779024285244,-0.7569203691816178,-9.044952731193128,39.005524604509034,-1e+31,0.2834817523599399,-1e+31,350.53117427402356,-1e+31,21.031456946711216,-1e+31,1283298.6433195353,419368.7349406767,-78423.9086348482
63919411656847.0,11.270482347745336,-1e+31,349.0483782204288,-1e+31,-349.0483782204288,-0.7729398638049538,-14.017279695619806,39.54657125273318,-1e+31,0.27701697263111685,-1e+31,350.6657654050549,-1e+31,20.79655946182456,-1e+31,1283298.7745558,419369.80682993954,-78423.73765589367
63919411661847.0,11.403941868711561,-1e+31,349.0697961772824,-1e+31,-349.0697961772824,-0.33534925124072856,-11.963553641530474,38.596411571597386,-1e+31,0.2872845443037508,-1e+31,350.1094052775191,-1e+31,20.791583997721407,-1e+31,1283298.9057908277,419370.87869582674,-78423.56667995814
63919411666847.0,11.229062379086963,-1e+31,348.7740214841209,-1e+31,-348.7740214841209,0.13238770704496972,-13.21895540653373,39.109000523210824,-1e+31,0.2743793405601004,-1e+31,350.14619061310816,-1e+31,20.502146746808307,-1e+31,1283299.0370271225,419371.95055979583,-78423.39570352284
63919411671847.0,11.109974667801586,-1e+31,347.5065824158994,-1e+31,-347.5065824158994,0.9427696511991499,-9.198832575630725,38.78654061645569,-1e+31,0.2853849907135712,-1e+31,350.12280349894735,-1e+31,21.011838730798697,-1e+31,1283299.1682699558,419373.0224646283,-78423.22471981292
63919411676847.0,11.353514938870566,-1e+31,350.0857090833425,-1e+31,-350.0857090833425,3.6132750454023714,-13.84213191192395,38.33227614951308,-1e+31,0.28212494452888565,-1e+31,351.60104841128185,-1e+31,21.017749425768976,-1e+31,1283299.2995062012,419374.0943032415,-78423.05374588084
63919411681847.0,11.424712265344036,-1e+31,348.65502456494926,-1e+31,-348.65502456494926,1.5982371971095581,-8.776940634400525,39.02438998850245,-1e+31,0.2871443750041597,-1e+31,349.7585010923099,-1e+31,20.86441407209429,-1e+31,1283299.4307489893,419375.1661827662,-78422.88276469382
63919411686847.0,11.164294512235319,-1e+31,349.26168714530183,-1e+31,-349.26168714530183,-3.0110457355185574,-11.33239459868173,39.702470624837225,-1e+31,0.27441521219251713,-1e+31,349.33663911668043,-1e+31,21.04597700777446,-1e+31,1283299.5619931035,419376.23806038726,-78422.71178301284
63919411691847.0,10.847223719899976,-1e+31,348.1326548848715,-1e+31,-348.1326548848715,6.88024081418143,-13.6748696467494,39.04815691729504,-1e+31,0.2670375295261277,-1e+31,349.8640561299543,-1e+31,21.282717281901732,-1e+31,1283299.6932358514,419377.30991459254,-78422.5408043359
